orderid,storeid,userid
e85a4821-b3ad-4c04-8c5f-980ea07999d6,70c2b50b-f572-4891-9e45-fff756201f2f,bdefed07-c127-44d9-8517-3d30d598e394
aa55d9ee-a59b-4801-9fcc-bd7187efb0f1,1e410804-17e1-4891-a5e7-c0731fa7f9c8,4d954897-fb3c-4a78-b7de-8aa527346bef
1cfd0323-2048-4ec4-a113-ce95715d5358,e03d9347-1ba5-4818-90a8-da36f391f0d6,03c0bc55-1a50-4eef-b79d-ce800eefb5db
9790799d-58c2-4a1d-81d8-12901c7f96ed,e3e58e91-50ca-46ee-bd71-9659b5e5f170,f66f86c9-c0a8-4dde-9dc9-77d2c0fbb41a
d5f5b748-4462-4a93-8e2d-6ac3bec2652a,26d03e71-c433-4487-a0de-59085e126003,bf2a231c-056c-4c2a-a6cc-6ac5fb71b7ea
2270ebb2-b26c-42ca-9962-93a6dd51160b,384884a5-869b-4055-af4a-6862bdaf24d9,76494e98-e3df-442a-bd4a-3e0f4f7ae9bf
57b24695-6e9d-4417-a8e3-046699754103,b242d43e-099b-49ab-8120-3485b90c1b28,5c88d2cb-e97d-44b8-93f2-4841cac74406
df2ae83d-1489-452f-b445-c48f06f4977d,8d7b21e0-0739-4353-8200-838030387dcc,edaa506c-f128-4474-a8ed-f4876203850c
7134c2c2-53f2-4efc-ae24-9acb8f8a1575,458bfc8b-6834-44bc-b087-e11ed50dd67a,03c0bc55-1a50-4eef-b79d-ce800eefb5db
eaeece22-bfdb-4bb7-a49c-46a54dc05493,e3e58e91-50ca-46ee-bd71-9659b5e5f170,3d4841ed-76f0-4575-b837-a81ea2649315
d1901f45-28a0-4849-af59-730f8625f0ce,7c1dec14-2613-43aa-a1d7-c91eb5174778,dd1e0c09-1a69-46dc-baba-6a76728018ee
f0ac3107-548f-420f-9849-a5287d747929,2d056a81-06d4-459e-be79-5f022e6c804d,7ead8305-7c1d-498f-ae4a-02ce01a65644
d719d99f-7366-4c85-97db-0fdede477e3f,e3e58e91-50ca-46ee-bd71-9659b5e5f170,f1c38881-43ed-47cf-9af7-eac6ee9483ca
8c3b1ff4-008f-47a6-b4ad-897d9f1ea1c6,2346769e-a912-4236-9248-36ee70b39254,97291536-0a98-4b55-9423-b63ab224b72a
5796a863-685d-43f9-9a36-8ae76389545d,1b3c7d64-18ed-4fca-af6b-eb1188ac33b2,6dc987dc-70d0-412d-ab93-1f54eda8f4b3
513ed626-76e2-4c65-bcf4-9a6ebe52f524,475222bf-67aa-4355-bdc2-f7a09532de09,f81d1cbe-58e5-40f5-9f48-b5c7637e483a
56277990-786a-4e57-9d9d-7296948be09d,89d79ae8-13b1-4d31-a2eb-8654692a51d8,18a7cae1-a489-47af-9e88-5999d001834e
a58ccc6d-64e2-464f-b378-2dfd38a868bc,ff457528-6021-494f-8a5b-43dc07a533c6,020a5a65-6195-4840-83e0-2f7ee93a3beb
6d349bd0-2fd1-4823-b86f-ace5fad329f8,8d7b21e0-0739-4353-8200-838030387dcc,820a5a72-2bd0-4478-847c-ee9dc1b99fec
dd2b4377-c7ae-43f4-af00-51a60d35668a,ca087ce0-c384-42c8-8d10-74732341d08a,14b55e1d-94b9-48b6-bdef-322867c6a8c5
f7285920-ca95-4393-a6a2-6b67685d7b75,458bfc8b-6834-44bc-b087-e11ed50dd67a,5b331626-a8f4-4ae7-be53-0e09138d6e55
bb82018e-23db-440b-9ee9-f6b656074365,b6ccb49d-6816-4aef-ae55-71fbb3dca540,b3572792-fcb6-4533-abcf-dda65d9de0b5
5b0b49d8-71a6-4b3d-8000-12ce2a5b67eb,ed7e7779-4fb2-4778-8b87-d4e8e426084e,44d11022-26e0-4da3-abdf-2bb1b248df63
96478ea3-390c-45de-822d-a14e499d7796,0d8cc43c-581d-4e69-b8f1-cf11086b760b,b46f4429-6e7b-4825-91d2-c49464526afb
7d9910a0-baf1-457c-b716-a8157b7751dd,b53dbb67-7140-40b4-a18b-bd390dcda021,b478867a-5096-4365-9b8e-e6b3a9377360
4e7ac261-1a1f-4253-a4e0-76b7f98a3571,9cd75111-d26f-41ac-b579-85dc14e9fb54,64312afb-b18f-4831-ab4a-589dcc079e4f
4c5a83b6-8c5e-4ab6-8b8d-9f4c8bd85821,60b7e6bb-c867-4773-8246-26d62d155610,2ac3d87f-3d1e-47ad-b81a-027cc3ee1ff6
6e08959b-ae0c-4244-a68e-ad488bcf528e,58a2e98e-16d2-4c5f-9d41-2a9cdb81748b,b1a81670-3c4a-4ccf-9028-12c7d11caa0c
ba6936a1-e263-4363-b007-781bbbcf040e,61d5437e-b5d1-4110-accd-d8b23eb1dd45,511a0717-655c-4dc9-b49a-bbf44b4a1eb1
f08afe9b-e7fd-4f8a-80dd-08a51aa4de4b,d6e94bf9-df56-4b57-b0d9-f78ee12b7f49,9e716ee8-ced2-4287-8ef8-d3474c2d8516
16ad44a8-5396-449b-8ef7-38d038a50127,395d7463-25fe-4385-93a9-f362d70bf785,afc1f9eb-47f9-4c84-ad38-4414a2d79093
a9affdbd-e84b-405f-8998-c1ea708d7bba,70c2b50b-f572-4891-9e45-fff756201f2f,4b11ecd1-a4c1-4100-acac-c08d63b68716
08efe96f-d280-4af6-823c-3f52047b3a5f,4e1a9a19-045f-4657-87f6-7299a8b2964d,cb71a1d3-80a1-49b9-a2b2-4e1e732790a3
0fa6ab47-8c12-46b9-aba5-f9ecb95e8240,70c2b50b-f572-4891-9e45-fff756201f2f,c9b6a0ac-42d0-4878-8c47-9a2de9ce3efa
2781c7b4-d30c-4527-a65b-ad986b508237,a28f7d10-cc3a-4356-a9d6-584fefc95321,a355ece9-be38-4a64-bbc3-866120dd14ae
b224c7ae-00c5-479e-aa13-9c19cea8072d,633a5189-8fb0-415c-bacd-d0325e69ea32,3f982ff0-1054-49fe-9f41-2ac5fd97e509
a81d16bd-46d0-4ee6-a7b3-ab0cf9d5a3bf,e2b7c686-cdf0-4c6f-a088-3dd5bb6ed3e7,19b8c1bd-6749-4f5c-b0d6-e289996b33b8
4dd59668-a47c-4a75-9664-ad9b9078ef0d,a0827a40-84a7-4228-9d86-d04d0f613e7a,c95ac66f-ebe9-4ae0-a073-5ce1b2f3db4e
62dc5080-734d-4886-ac7a-0c3eaee6b815,98824bb9-7c9d-47dd-a285-4bbd7d4c4f20,ce2b4d78-206d-4be3-8bf2-806b4d86b0d8
6b72f50c-f197-454a-a738-fc4f7e230cb7,2d056a81-06d4-459e-be79-5f022e6c804d,b21ae180-d976-49bb-81f2-4b6abd707adb
26e73dad-6fdf-4a68-aeb3-ff2210706ee1,3d29d8a9-fc26-4bc6-b92f-da92454e79a4,b3a8bb44-a154-4d24-86ce-a42f94d81e42
415c40e1-e7b7-462c-a73a-35adebc3b023,61d5437e-b5d1-4110-accd-d8b23eb1dd45,b091dd66-51c6-4089-abe7-c087e44da8f5
bf84d031-e421-4938-8bb3-c7042fa7d4b6,7c1dec14-2613-43aa-a1d7-c91eb5174778,a94b720c-078b-48f9-844c-95b8e8878fe5
f2003655-948b-4ecb-a625-5fcf3ed7dca3,fe7ed3f3-6135-46b8-b509-0b54df31b69c,6ac61aa4-490e-410b-87e5-6c76e85df6a4
2f6abffe-f7cc-44e9-b5cf-2658577876f6,ef095477-615b-4621-b01c-a9e085898785,17849962-a041-4f91-9b2e-38c3d5c1caf3
62239022-0c38-48cf-ab3f-337e4953448a,3431a172-5334-4bbe-ac5a-3bafda2a7ab6,890da4a7-b086-4cd1-a3ba-5ce5e81f4f6a
dbe41a6a-8b07-49c3-ae8d-0faa9403fa11,c2417a5e-748d-4f1d-95c2-bc4ec8306d25,8571bdcb-eebe-44fb-ba1a-b12e69301e62
4b7100fe-6329-4bd2-8e37-d8d72c071981,98824bb9-7c9d-47dd-a285-4bbd7d4c4f20,ecdf626d-184a-4e3a-aa6a-f5911a811780
f2fce77f-3f58-4e97-8a28-67be06ed5370,3b70def0-21f4-4229-92bc-9619997441ca,b3f93c28-fdcb-4566-bdcf-190a57a9a6c2
dd95821b-5085-4aa1-b754-c6a432ca2b00,c6255bdd-132f-407d-8fc1-40c2eb424251,d9faf461-69dd-4851-ad2d-6d0752f9a60f
9ed7a6f5-40b1-4e56-9645-9f4b5480d2bd,5530e2ec-db92-467e-975d-e8efed7d7134,8f462415-be4e-4517-9c04-9a76348e88dc
d2388295-535a-45ec-810a-9efb4708906f,70c2b50b-f572-4891-9e45-fff756201f2f,20c64d82-d7c8-4913-bf64-9cf4c025fbf5
34efb0ba-4fbf-40dd-b327-4db6add6c27f,40c37b71-a5e9-47fb-98ba-42754cee310a,d8111f3f-c4ff-4a83-bd35-fd4fb4954379
2b6f1164-2e0d-4574-b3b7-eceaf6e6772e,e2b7c686-cdf0-4c6f-a088-3dd5bb6ed3e7,bd0316e2-20d6-48c6-bd73-c82b85b21355
cb1c6cbb-199c-407c-91af-c6da4d4b479f,395d7463-25fe-4385-93a9-f362d70bf785,651a787c-ba5a-4d80-852a-051c769ae05e
6587840d-c69f-4a85-bf31-1c5d23218bd6,6668bfa7-3900-428e-bbfe-875a1ae7325a,0214e1ec-64ef-41e9-969d-e93c968b254b
c518f4a7-3feb-4933-81d6-f09d4691eb44,5b48b8ae-8e8a-492a-8e96-a86c83237c79,a355ece9-be38-4a64-bbc3-866120dd14ae
9422f331-a30b-4082-b556-b953764e73a8,dae2ab7c-2894-4922-a634-847f98bbdf4c,c96f4780-5061-4e2b-8ce3-1d3bb98b4e5d
42e59ea6-6fc1-4662-8481-ce0b79eda274,0d4e4064-b6a2-4893-9a2f-b93f2661a08f,cd75c301-2165-4424-a275-b63789718eec
48fa1122-89e0-4051-90e4-01eda48a4165,0d4739d7-8466-4ad6-a6b3-475386a29980,733b3df2-6932-4c73-8c5a-94cea2ad887a
c17ba092-7b82-49c0-9b8a-60883ed62357,a8bd5f7a-156a-4cf0-b5b2-56132080eb2b,cfc1f599-3f27-4069-b7cf-881a81d97da7
b886b62f-3487-4bc1-9220-52db767bc951,bb98039f-2927-4b3d-9e05-0fd45824c694,e9ee4caa-3dbe-4f78-9126-9f75084483f4
ce83c773-03b8-4b6d-9002-879d6c871116,a809b7f8-1fe2-4316-b145-71cf90143856,64b3c604-98e6-474c-b447-774655072f9b
ced984aa-02cd-4f5a-b2af-7ec3dcffbbb5,45b9501e-5ca2-4dd3-a63c-92f0e5ec6c0e,48e5f1d7-437f-46c2-b4e0-56e0e43d8f0d
f9c0f307-b92b-42ef-a419-baf84710950c,01ce28f4-d61b-441e-ae17-f8e679d2a842,2ef8fce7-61b0-42db-898f-c7e3667f3fbb
5beb78c0-7849-4ebb-89ea-ac382343180d,3a7b0da7-5d60-4c67-85db-d0e73d54019d,2b364dd3-dfc6-4724-93a4-84e1d717537b
bff6ad82-fccc-4175-bf86-72bed51d5be9,14f64604-ede3-4ee8-862c-fce4870e104b,df68c07e-86cf-4b68-84cd-6c45c69f624d
2276b36b-75d8-4368-bd61-3c951a95cf69,9983187e-5a04-483e-a6aa-73e9f0fac8d6,e8e1644f-6670-4b2a-99d7-a9c2cc44d496
0502d85b-99ad-47d8-928a-4929b942e3f3,eec4eaf6-ac60-464f-8cf1-34e84e319a54,eeeabcfa-a9c9-4f32-a23d-ace5c4d446f1
88a46a55-b21d-4020-8e71-6a0020a33e1e,f0975464-943c-4df4-9f98-c66373cf51c7,76de5385-1a26-4fd4-94a8-a434e04f8d18
11cc3dd5-16df-40f1-91a0-db581d122f99,58a2e98e-16d2-4c5f-9d41-2a9cdb81748b,7b8fe015-7be7-44f2-a0b8-f38f064e5df2
99967c05-b342-4ef7-91a1-7d61ceaae179,61d5437e-b5d1-4110-accd-d8b23eb1dd45,2aab3dca-4532-42d0-94c3-be6f7cd9d26e
f51133df-00e7-45ef-bf57-6e6846f2ea63,19e91fb2-3d7b-4596-9735-0c92172987b1,d95306d9-6afd-42dd-a2dc-6c6ffafdd432
3a83c5c9-6fdc-408b-955a-bde44ce6c120,c57feb1f-a1d2-4c16-b096-fe76e5d080e0,48f17d77-c593-44ad-b255-13145bdaae5e
50f2832a-bd53-4785-885c-bcb838fc8ebd,0d4e4064-b6a2-4893-9a2f-b93f2661a08f,c9f9366d-9b40-4031-a16c-bcd39d970573
4ceb31f2-5664-4e2d-ad0a-c0ff51b4389c,ed7e7779-4fb2-4778-8b87-d4e8e426084e,d9faf461-69dd-4851-ad2d-6d0752f9a60f
d92dfb12-0c80-4cb9-b659-84a4b986e83a,90e8012d-2fca-4671-812d-cee802743743,67d461d8-52f7-4df0-aaf6-97251063985e
4ed10995-defc-4ad4-b38a-62ca6badaf08,ed7e7779-4fb2-4778-8b87-d4e8e426084e,dd494508-1146-41af-89d8-763d31e132c4
64aa762c-428d-4af8-a2dc-b44631f2a110,c4a25a51-62f0-40d2-87f4-65797691a065,31014453-adb2-491e-81b7-561cf0f2c022
279453d3-d041-42c0-b55b-af88475b1d38,d5ad9003-8e6c-46b7-b744-349a563f7576,05a5bbc3-f633-4bee-8c50-3bff001c650b
2fcafb47-5350-4d5f-b8c6-cdb5cda245c4,98824bb9-7c9d-47dd-a285-4bbd7d4c4f20,5c88d2cb-e97d-44b8-93f2-4841cac74406
eee5efbc-6a61-4068-9fc6-c0f978145647,dae2ab7c-2894-4922-a634-847f98bbdf4c,373f3fd7-1f46-4e7e-a1e2-29bb68b624b5
59dd889f-3b2d-4914-8106-05887be9578f,8d1c4366-750b-4632-9bc4-94cc06ec6fb4,b2d62642-4034-4b3a-a9e7-c6a955e342e3
87d97652-2c33-46f1-be9f-bb2b1e383725,c57feb1f-a1d2-4c16-b096-fe76e5d080e0,7c1b981c-7681-43bd-ade7-1279aa2a25c0
c9308425-d020-42da-83c0-b9b3f4b61ee3,e6f77d23-553e-4d73-9457-2c7b3d485c41,483cbde3-2c3e-4bf4-8688-f1bca0c6db9c
1131144d-bfa8-4847-85c8-1dccba8140ee,9af2aaca-47cc-40f7-9c4b-9d9a8c715d33,ebb9c27e-3e9d-406a-8208-8053f770a514
59f9bb27-ea2a-40f5-8dc3-f055fe748235,56c7ef28-e0ee-4621-b66e-b81176a9687a,f81d1cbe-58e5-40f5-9f48-b5c7637e483a
f3af712e-2663-4bcf-9d4c-3a0189bfc033,21847fc4-e1f0-4d5c-a3b4-020b2d07e5a0,ec3a34fb-546f-4d83-8eaf-5de924ba4f81
1fc635e5-9c1b-4198-9666-291325b30d02,90d30912-7a15-4a02-beea-d1bbbf0707d1,c6a15f2c-69cf-418d-9b02-15f04edf0d5b
78500f15-0bd1-47e6-8a10-ae3e0654baaf,a8bd5f7a-156a-4cf0-b5b2-56132080eb2b,11ff3c76-e86f-4277-84ca-965e1f9ed5cd
1fa88824-6f32-4e35-8868-993e632b1950,e03d9347-1ba5-4818-90a8-da36f391f0d6,483cbde3-2c3e-4bf4-8688-f1bca0c6db9c
7acc9f13-e35b-4b60-8a98-fa1e6ba9f5cf,2d0ebab2-126b-4100-a2c6-376f12ecbebc,283abdf0-d43e-4fe1-8fa4-6c2ddad4c861
373da22f-825f-4f2b-a3bf-b265158c0715,fb9fe0f9-e91a-4057-a589-af5b63a7b440,e5366da6-c18e-4a2e-b1a6-ade4d3cca814
b105958d-4eb3-4d8b-8eb9-fe60267ecfed,6794ff35-c794-4b9b-9c0c-c0a57f6b8189,ea68b1bb-244a-40f7-8847-baa7d7dcbdb0
3a811082-3863-4d1b-b4af-02f117edb06c,ef095477-615b-4621-b01c-a9e085898785,54a2a1d0-28be-4c1a-87b8-ec0a71808b2c
ec717b59-2bde-4ae8-8db3-0198f606765d,b242d43e-099b-49ab-8120-3485b90c1b28,74c587dc-e167-4b4b-91f7-449759c49454
40f0c95d-4253-4adf-84ef-f0ce1e3386a5,1001e8fd-73d1-451f-846d-6175bfe8955b,ef79f0b8-61a0-4633-920f-2d88f85f0e39
1328ce6d-b38a-4baf-96e3-4338eda7a416,59f328db-53ab-4ab8-bf1d-e12a32d16a0f,d65d3922-9c18-4eff-a861-ec910e7b3f9c
6663663e-06a6-4885-80bd-8ea7ec17ffb5,c6255bdd-132f-407d-8fc1-40c2eb424251,9021115d-65b2-4aa8-9a3c-587d76050250
55b6d0d6-c082-436b-aec5-88500cec4df4,c6255bdd-132f-407d-8fc1-40c2eb424251,273694e2-c3d9-4f9f-8e0f-d7375cf601cf
710fcf4e-bbb8-484d-affd-d05f073410fc,633a5189-8fb0-415c-bacd-d0325e69ea32,c4b3f909-b129-471c-8338-42153e9c4993
b789ffe8-3863-40f0-946e-8db080902abc,1001e8fd-73d1-451f-846d-6175bfe8955b,97838674-f066-4569-82af-01d0294c1678
857edf2a-3571-4420-afae-4c93ffc3cdee,b0755839-eda6-4b67-9a1c-8f6618ae1407,242ad90e-e11a-40b2-8fa8-a50195c6d7f1
f272ca58-dee7-445c-b135-b6e6bd9f796e,adacbc5e-20cb-4f7b-8a48-d643b52df632,acee3f6d-29d7-40be-9b50-878ed03179e1
139be05c-5539-45f9-988c-9fdbc9534a50,4e1a9a19-045f-4657-87f6-7299a8b2964d,3a7c0f71-460b-45f3-aa14-03be2147964d
9c98d240-32f7-478c-8436-eb6e408ae65a,58a2e98e-16d2-4c5f-9d41-2a9cdb81748b,37634fdc-e570-46bb-b175-8fb6976943c6
ee8f6519-b2d1-4295-bb36-5518dab3f6b7,0b71cc1d-0ab7-4d9d-af3b-3c87d939e48d,5676a2d7-32fa-4545-bb64-cf255fb750ff
2ad14eee-49b9-43d3-a43c-32f49df44dba,3d0fe6d0-72a8-4ca6-b539-748bce47dd05,c3ba2c45-fe51-411f-b13d-f421d8231402
c3a1aee1-fbbd-450f-8815-6777beec8a1e,b356c787-9d9b-4dab-8ea8-6cff1ee844b0,d619793f-7411-4911-88f3-325c0f216a5e
c7bb662a-57c7-417c-b0ca-12e86e892b14,c345dba5-0830-4263-a356-8a78b5b9025e,862590ae-d9bf-4e7d-a3ad-b2d17f0808e5
a000386d-e9d0-48db-8817-8e9c7aaedab3,2de027e6-3b73-4f0b-a2c2-f4a920bbabed,7c3d425f-daa6-439c-86fd-fedb5895e360
fd1fdd29-4c04-45c5-9000-7563c9f4abcf,8b11ec01-394f-43da-ac6f-846b62af5867,5b06a917-9585-49bb-b007-5f1575a5f75f
ed14cd6c-5858-4358-817f-0b90f2bea505,b53dbb67-7140-40b4-a18b-bd390dcda021,a2345072-7156-4968-8526-4dfc91e50351
5f4cd2dd-3426-4c7a-ab8f-6b022a447926,1b3c7d64-18ed-4fca-af6b-eb1188ac33b2,a6809be3-20a8-4f79-b2de-9d820f6f3b52
a09f831a-f990-4469-b48c-b77757d36167,a8bd5f7a-156a-4cf0-b5b2-56132080eb2b,896c5a15-e550-4876-95b1-108b4a88626a
42dfb224-c26b-42d6-81b4-b693f78dcd13,7bfecaae-aa05-4991-aafa-97ea85fd4c75,f7034002-ba11-4dd4-909f-54441f86a7dc
925fbeab-6038-4ba6-aff9-7c52cb29cb6e,6afdaf84-2feb-492f-a783-27bb3f1a9c4c,ab5c8ca4-db36-41fc-bc6b-2c561d92a4f1
ad9fe187-9834-447b-bfb4-c252fe41763c,633a5189-8fb0-415c-bacd-d0325e69ea32,32e9408a-158a-4963-ad37-52b454657a87
614490ec-74b7-48ef-a1d6-8899cde91871,49a857b6-982f-48e1-985f-056bc28a1049,887cb252-9640-4a5b-841d-0d830ae896c8
983b6f7a-5ea3-49e4-a9ac-e8bd64235440,633a5189-8fb0-415c-bacd-d0325e69ea32,b8994fcf-9296-4248-a273-afc1e78fbf1e
2c828fc3-266e-4512-b961-0c8cce9dccb8,c5fc1f74-5f30-49b5-9fa1-96d0023dc5da,48703b06-7fde-4708-9623-4f82c89ad787
5b83626f-0950-468e-b7d4-f0eec40351fc,3e1d5b9b-f141-4bd8-9ebf-1bd331fbc834,f0d56d81-dff4-48d2-a93e-eb4cf851f90e
6e5c3fd6-f37d-4541-bdb6-d7e3fdb9a186,5c4703a4-1c24-461e-a4dd-9a6d39f0c0f6,0a188ab1-d45b-4969-b27d-6965c3cf4d79
15847397-da54-4a00-a7cb-6781fee68360,dae2ab7c-2894-4922-a634-847f98bbdf4c,2ef8fce7-61b0-42db-898f-c7e3667f3fbb
dde6af58-f016-4588-972a-41bc4aa747d0,9c3fe418-4dd5-4e9c-a55b-21cc6de67c83,08718036-d9d1-4f77-b907-f12ec00414e7
50bc8a59-67b2-41d1-8e85-ae4b664f54d0,49a857b6-982f-48e1-985f-056bc28a1049,4afa729a-bd79-40cf-993a-3ecbd66cefd4
8ab8ea8f-6a6c-4167-9a95-8da017f4a980,56c7ef28-e0ee-4621-b66e-b81176a9687a,a9e9fc17-0a2d-4749-908c-db81066ae535
6a325aa7-6396-49f9-851e-75d9b651cba1,d8744f8d-307a-4f17-80c8-91df1127fde3,aa5cd568-3c1f-44e2-b85a-ca052621e8a5
94adb1e0-eb83-448d-85c7-2aa214fd46b3,bb98039f-2927-4b3d-9e05-0fd45824c694,01021ffc-1961-47b7-a491-2f6772f38947
b2a234a1-a358-457e-b96c-a0fd6eb9b6e1,299f386a-f9ba-4361-8f62-8e6c7deb597b,1568d7bb-a1aa-4eee-9aee-5272824a1f8b
1c57dd36-2631-4ce9-b7cf-e95fa7768c64,41985c3e-2333-47e6-aff6-149180b35339,b0ac8421-2e5b-4395-9560-12e58bb358fd
1222385f-2e2a-4f4f-9062-4ca94fc49a49,14f64604-ede3-4ee8-862c-fce4870e104b,76de5385-1a26-4fd4-94a8-a434e04f8d18
219a68bd-c609-4140-a094-c305657bcbb6,f2293fc8-fa50-4a80-a37d-17756c6e7115,ca08fd96-5725-40c5-b889-44775d126c58
39970a9a-607c-4551-a3ff-fdbcffeeffe0,6e3968a7-82d1-4c35-9c6e-3e2a6f6c4af2,f66896f1-5dd7-40a4-ae91-a9e633d2c3cc
07ff5f74-555b-42c2-8760-7d7e0024d7b4,2008ae51-ef1c-4c58-ac12-759dda177a0f,6680b723-3d72-4ff0-95a1-4c7f864c218e
549d68ce-2e59-4621-88c0-19225d2d0d78,6e3968a7-82d1-4c35-9c6e-3e2a6f6c4af2,f657e43c-2d67-475e-877d-8d81759c7d8a
b6b14296-237d-48fa-8263-2d17d490c32f,41985c3e-2333-47e6-aff6-149180b35339,8bdbf62f-82d2-4017-b8db-e42ad2325ef3
8ab23c1f-d179-4b97-8272-5a879d3a2ad0,2d056a81-06d4-459e-be79-5f022e6c804d,08fee5c7-a642-4db5-8d1c-2ad8e5950f3f
83964081-a64e-4c17-9c25-ac00c7309bac,20c30bfc-ee71-4ea6-96dd-c9969b68819f,ab5c8ca4-db36-41fc-bc6b-2c561d92a4f1
21465e45-7775-4730-95a1-d51e110614b4,ce35a047-4302-425c-addb-894e01dfd9c5,4fd41d07-dab2-46a9-b613-e9a1b89247d4
c0774544-7c87-4256-be0b-f6d2d45e4ee4,97984187-d7cf-4e2e-9f70-5c6022443572,0ce1b108-552b-46e1-93b6-2018b35af0ae
a157945b-7c1a-4d8d-b440-20d263e2cdd9,3a7b0da7-5d60-4c67-85db-d0e73d54019d,58b9141c-5023-4a43-a702-75de518e1144
12a019d1-4c75-4b82-9d8e-dbcfacb7f994,780c578e-fc30-45d3-b880-7358f5a5bbb9,45f65e53-5de1-4ae8-8845-22884111b7d6
0de72272-f01d-48cf-b6f8-02cea1759c48,41985c3e-2333-47e6-aff6-149180b35339,9f2f195f-da28-40da-b583-684c43e32522
b38f688c-4bbb-407c-a4a3-0f5dc2bda3fe,21847fc4-e1f0-4d5c-a3b4-020b2d07e5a0,da9d51c6-6706-41a2-8f6a-8e7f0c0b13e4
60039a1e-398c-4dc1-859c-e6675bfc0cd0,6e3968a7-82d1-4c35-9c6e-3e2a6f6c4af2,c3ba2c45-fe51-411f-b13d-f421d8231402
1b3b9f28-2d9e-4449-a189-764e930a5f1c,4e17f863-1cb4-405c-a02e-343e6b4dc166,150aa5d0-7134-4efb-9171-9faa4f63e038
c6990d0c-d192-4205-b082-4752a2baf3ff,9d1619af-9294-4e63-9a07-c471629f90f3,65a1dfc5-d56a-41dc-97b6-78b22b677276
9e2d93f8-3dea-4954-b9b8-6c9b5b29adc6,2b81ca82-eca3-4569-beb2-e418d0552926,cf201390-1fbe-4cc8-b13f-e6b466d9dc25
60a168f2-aaea-493a-9995-64295e62b6b2,53854ad6-f490-4969-b8b7-a9ffb8054f31,a079d951-7360-47fb-b8cc-bd9a91aa9943
e5a55c31-0666-452e-85db-96883554db88,9b350c17-d661-421f-abf5-c13c2a472bf6,bbed6428-c13b-48a7-b44a-7f1b70e5048b
7d3c7fcb-02d9-4154-b9ed-f86e8452bcf0,049208b2-9820-4aa0-b561-5dfb3b50d289,74d0320c-20db-4c1f-beb6-0fb310aab65a
e448f2c4-d229-4718-8315-d6677b3920f1,299f386a-f9ba-4361-8f62-8e6c7deb597b,cb1eb02c-320f-4568-ad23-d6b217bc0162
57c6cd9f-a437-4af6-b248-c308eb1106a4,3431a172-5334-4bbe-ac5a-3bafda2a7ab6,db9eb52a-4f24-4bd0-9ee5-1fd5fce2082b
0978b0a2-e26f-491c-8c50-cb9a13f62424,3b3f391c-ae78-4afb-afc1-12ad5f9edff4,2674b95d-5b19-48ce-ba4f-6f0da403b22c
38a23d83-d7f6-416e-86d6-a11b5b503d3d,48dedd36-ed7a-4e18-a6e3-b4c9930db99d,28975696-9ded-4839-a893-ee910625c713
12f0f137-a7b9-4400-a903-931654d7147f,458bfc8b-6834-44bc-b087-e11ed50dd67a,651a787c-ba5a-4d80-852a-051c769ae05e
9a97ce41-948d-4c7d-a9ca-1d6e74c833f5,e2b7c686-cdf0-4c6f-a088-3dd5bb6ed3e7,b46f4429-6e7b-4825-91d2-c49464526afb
c04ec713-35f4-4108-af14-84668aad16fc,d8744f8d-307a-4f17-80c8-91df1127fde3,17775d78-a6c3-44a0-887f-15a8fe4a9af2
f4409086-0aea-430e-9823-3ade212e79ab,c57feb1f-a1d2-4c16-b096-fe76e5d080e0,aa5cd568-3c1f-44e2-b85a-ca052621e8a5
3a024d9d-eb3b-4498-81d5-41e88f06b397,b242d43e-099b-49ab-8120-3485b90c1b28,a240fd87-7f84-4c06-bb98-1bb1967a07a3
246b919f-0dbb-4f0f-8616-439040e0d7bb,d435c19c-4b6a-477e-b2e8-e7cca52d9aca,1b2cf03f-e7fd-4810-94a1-751123544b29
06b36ad4-e915-4267-b32f-109dbf8e54ea,f35f7c69-9e67-4957-887e-3a3828df9bd4,9753c696-dcf5-4244-8381-858d6f07bd01
e175792c-1dbc-455d-a4cb-a7761e378b97,49a857b6-982f-48e1-985f-056bc28a1049,650a3987-5ef9-42e4-a6bd-c0c6f0f0877d
2746b735-2a34-4b1d-811d-6e6e42d56786,8f5d1705-8f9c-4349-8d00-d7c1797211ad,18ed2751-4388-46df-91ed-2f12939e9f98
3892031d-ee08-413f-b352-6ad9f696ef97,a809b7f8-1fe2-4316-b145-71cf90143856,eddd0f1a-c568-48fe-873b-992b64fa9a57
77d61cc8-166e-4b51-8e35-29d4b800340b,9af2aaca-47cc-40f7-9c4b-9d9a8c715d33,f98aa246-2ee6-4516-8f8a-8f581d563338
a8915425-fda1-4d2b-a0ba-c8abbefbb34f,eb0198e2-d1b8-4b6f-9deb-0d2ad18e00ed,c83503e7-f565-4d8f-9988-a99aa6e06511
7b8d6a28-4d29-400f-9a35-3fbaa92e1568,f35f7c69-9e67-4957-887e-3a3828df9bd4,a139f919-b847-4396-a914-1ee8bc319115
c3d105c6-4de3-4a5b-8595-d8640a164932,581b9cb9-6c94-43f5-9c18-cf64c24d8357,6cbde7a1-84b2-4126-ae34-137f41c1e864
e9e4335c-4b85-4652-833f-094684980d03,69fec495-f163-4710-ad5d-4ae85102221a,1eefa035-6d13-4dce-a75c-5be1ff38e2aa
